block,role,station_id
lat5_lon1,training,CHM00054340
lat5_lon1,training,CHM00054374
lat5_lon1,training,CHM00054662
lat5_lon1,training,CHM00054727
lat5_lon1,training,CHM00056080
lat5_lon1,training,CHM00056571
lat5_lon1,training,CHM00056739
lat5_lon1,training,CHM00056964
lat5_lon1,training,CHM00056985
lat5_lon1,training,CHM00057083
lat5_lon1,training,CHM00057127
lat5_lon1,training,CHM00057461
lat5_lon1,training,CHM00057494
lat5_lon1,training,CHM00057516
lat5_lon1,training,CHM00057541
lat5_lon1,training,CHM00057972
lat5_lon1,training,CHM00058203
lat5_lon1,training,CHM00058238
lat5_lon1,training,CHM00058457
lat5_lon1,training,CHM00058606
lat5_lon1,training,CHM00058633
lat5_lon1,training,CHM00058725
lat5_lon1,training,CHM00059265
lat5_lon1,training,CHM00059280
lat5_lon1,training,CHM00059293
lat5_lon1,training,CIM00085442
lat5_lon1,training,CIM00085586
lat5_lon1,training,CIM00085799
lat5_lon1,training,CKM00096996
lat5_lon1,training,COM00080001
lat5_lon1,training,COM00080222
lat5_lon1,training,COM00080398
lat5_lon1,training,EIM00003953
lat5_lon1,training,ENM00026038
lat5_lon1,training,EZM00011520
lat5_lon1,training,EZM00011747
lat5_lon1,training,FGM00081405
lat5_lon1,training,FJM00091680
lat5_lon1,training,FKM00088889
lat5_lon1,training,FMM00091334
lat5_lon1,training,FMM00091348
lat5_lon1,training,FOM00006011
lat5_lon1,training,FPM00091938
lat5_lon1,training,FRM00007110
lat5_lon1,training,FRM00007145
lat5_lon1,training,FRM00007510
lat5_lon1,training,FRM00007645
lat5_lon1,training,FRM00007761
lat5_lon1,training,GLM00004270
lat5_lon1,training,GMM00010035
lat5_lon1,training,GMM00010113
lat5_lon1,training,GMM00010184
lat5_lon1,training,GMM00010238
lat5_lon1,training,GMM00010304
lat5_lon1,training,GMM00010393
lat5_lon1,training,GMM00010410
lat5_lon1,training,GMM00010548
lat5_lon1,training,GMM00010618
lat5_lon1,training,GMM00010739
lat5_lon1,training,GMM00010868
lat5_lon1,training,GMM00010954
lat5_lon1,training,GPM00078897
lat5_lon1,training,GQM00091212
lat5_lon1,training,GRM00016622
lat5_lon1,training,GRM00016716
lat5_lon1,training,HKM00045004
lat5_lon1,training,HRM00014430
lat5_lon1,training,HUM00012843
lat5_lon1,training,HUM00012982
lat5_lon1,training,IDM00096237
lat5_lon1,training,IDM00096509
lat5_lon1,training,IDM00096581
lat5_lon1,training,IDM00096749
lat5_lon1,training,IDM00096935
lat5_lon1,training,IDM00097372
lat5_lon1,training,IDM00097980
lat5_lon1,training,INM00042111
lat5_lon1,training,INM00042220
lat5_lon1,training,INM00042348
lat5_lon1,training,INM00042410
lat5_lon1,training,INM00042623
lat5_lon1,training,INM00042647
lat5_lon1,training,INM00042675
lat5_lon1,training,INM00042809
lat5_lon1,training,INM00042886
lat5_lon1,training,INM00042971
lat5_lon1,training,INM00043003
lat5_lon1,training,INM00043049
lat5_lon1,training,INM00043063
lat5_lon1,training,INM00043128
lat5_lon1,training,INM00043150
lat5_lon1,training,INM00043346
lat5_lon1,training,INM00043353
lat5_lon1,training,INM00043371
lat5_lon1,training,IRM00040766
lat5_lon1,training,IRM00040809
lat5_lon1,training,IRM00040856
lat5_lon1,training,ITM00016045
lat5_lon1,training,ITM00016064
lat5_lon1,training,ITM00016113
lat5_lon1,training,ITM00016144
lat5_lon1,training,ITM00016245
lat5_lon1,training,IVM00065548
lat5_lon1,training,IZM00040650
lat5_lon1,training,JAM00047401
lat5_lon1,training,JAM00047582
lat5_lon1,training,JAM00047646
lat5_lon1,training,JAM00047678
lat5_lon1,training,JAM00047741
lat5_lon1,training,JAM00047807
lat5_lon1,training,JAM00047918
lat5_lon1,training,JAM00047945
lat5_lon1,training,JAM00047971
lat5_lon1,training,JAM00047991
lat5_lon1,training,JNM00001001
lat5_lon1,training,KSM00047138
lat5_lon1,training,KSM00047155
lat5_lon1,training,KSM00047169
lat5_lon1,training,KSM00047186
lat5_lon1,training,KZM00028951
lat5_lon1,training,KZM00035229
lat5_lon1,training,KZM00035671
lat5_lon1,training,KZM00035700
lat5_lon1,training,KZM00036003
lat5_lon1,training,KZM00036872
lat5_lon1,training,KZM00038064
lat5_lon1,training,KZM00038341
lat5_lon1,training,LHM00026629
lat5_lon1,training,MGM00044212
lat5_lon1,training,MGM00044231
lat5_lon1,training,MGM00044292
lat5_lon1,training,MGM00044373
lat5_lon1,training,MLM00061291
lat5_lon1,training,MOM00060155
lat5_lon1,training,MOM00060253
lat5_lon1,training,MXM00076458
lat5_lon1,training,MXM00076526
lat5_lon1,training,MXM00076595
lat5_lon1,training,MXM00076612
lat5_lon1,training,MXM00076679
lat5_lon1,training,MXM00076692
lat5_lon1,training,MYM00048601
lat5_lon1,training,MYM00048615
lat5_lon1,training,MYM00096441
lat5_lon1,training,MYM00096481
lat5_lon1,training,NCM00091592
lat5_lon1,training,NFM00094996
lat5_lon1,training,NGM00061024
lat5_lon1,training,NGM00061052
lat5_lon1,training,NLM00006260
lat5_lon1,training,NOM00001241
lat5_lon1,training,NOM00001400
lat5_lon1,training,NOM00001415
lat5_lon1,training,NZM00093112
lat5_lon1,training,PFM00059981
lat5_lon1,training,PLM00012575
lat5_lon1,training,PMM00078807
lat5_lon1,training,POM00008508
lat5_lon1,training,POM00008522
lat5_lon1,training,REM00061980
lat5_lon1,training,ROM00015420
lat5_lon1,training,RPM00098223
lat5_lon1,training,RPM00098233
lat5_lon1,training,RPM00098433
lat5_lon1,training,RPM00098444
lat5_lon1,training,RQM00078526
lat5_lon1,training,RSM00020046
lat5_lon1,training,RSM00021824
lat5_lon1,training,RSM00022008
lat5_lon1,training,RSM00022217
lat5_lon1,training,RSM00022543
lat5_lon1,training,RSM00022845
lat5_lon1,training,RSM00023205
lat5_lon1,training,RSM00023415
lat5_lon1,training,RSM00023802
lat5_lon1,training,RSM00024641
lat5_lon1,training,RSM00024688
lat5_lon1,training,RSM00024959
lat5_lon1,training,RSM00025403
lat5_lon1,training,RSM00025703
lat5_lon1,training,RSM00025913
lat5_lon1,training,RSM00026075
lat5_lon1,training,RSM00026298
lat5_lon1,training,RSM00026708
lat5_lon1,training,RSM00027038
lat5_lon1,training,RSM00027199
lat5_lon1,training,RSM00027707
lat5_lon1,training,RSM00027713
lat5_lon1,training,RSM00027730
lat5_lon1,training,RSM00028225
lat5_lon1,training,RSM00029263
lat5_lon1,training,RSM00029282
lat5_lon1,training,RSM00029572
lat5_lon1,training,RSM00029612
lat5_lon1,training,RSM00029839
lat5_lon1,training,RSM00029862
lat5_lon1,training,RSM00030054
lat5_lon1,training,RSM00030309
lat5_lon1,training,RSM00030557
lat5_lon1,training,RSM00030635
lat5_lon1,training,RSM00031088
lat5_lon1,training,RSM00031510
lat5_lon1,training,RSM00031538
lat5_lon1,training,RSM00031770
lat5_lon1,training,RSM00031873
lat5_lon1,training,RSM00032061
lat5_lon1,training,RSM00032098
lat5_lon1,training,RSM00032150
lat5_lon1,training,RSM00032389
lat5_lon1,training,RSM00032477
lat5_lon1,training,RSM00032540
lat5_lon1,training,RSM00032618
lat5_lon1,training,RSM00034172
lat5_lon1,training,RSM00034731
lat5_lon1,training,RSM00034858
lat5_lon1,training,RSM00034882
lat5_lon1,training,RSM00035121
lat5_lon1,training,RSM00037011
lat5_lon1,training,SAM00040373
lat5_lon1,training,SAM00040375
lat5_lon1,training,SAM00040394
lat5_lon1,training,SAM00040417
lat5_lon1,training,SAM00040430
lat5_lon1,training,SFM00068263
lat5_lon1,training,SFM00068512
lat5_lon1,training,SFM00068842
lat5_lon1,training,SHM00061901
lat5_lon1,training,SHM00068906
lat5_lon1,training,SNM00048698
lat5_lon1,training,SPM00008001
lat5_lon1,training,SPM00008023
lat5_lon1,training,SPM00008190
lat5_lon1,training,SPM00008221
lat5_lon1,training,SPM00008302
lat5_lon1,training,SPM00008383
lat5_lon1,training,SPM00008430
lat5_lon1,training,SWM00002591
lat5_lon1,training,SZM00006610
lat5_lon1,training,THM00048327
lat5_lon1,training,THM00048378
lat5_lon1,training,THM00048381
lat5_lon1,training,THM00048431
lat5_lon1,training,THM00048453
lat5_lon1,training,THM00048480
lat5_lon1,training,TUM00017064
lat5_lon1,training,TUM00017095
lat5_lon1,training,TUM00017220
lat5_lon1,training,TUM00017240
lat5_lon1,training,UKM00003005
lat5_lon1,training,UKM00003238
lat5_lon1,training,UKM00003918
lat5_lon1,training,USM00070026
lat5_lon1,training,USM00070200
lat5_lon1,training,USM00070219
lat5_lon1,training,USM00070261
lat5_lon1,training,USM00070273
lat5_lon1,training,USM00070308
lat5_lon1,training,USM00070350
lat5_lon1,training,USM00072201
lat5_lon1,training,USM00072202
lat5_lon1,training,USM00072206
lat5_lon1,training,USM00072208
lat5_lon1,training,USM00072210
lat5_lon1,training,USM00072215
lat5_lon1,training,USM00072235
lat5_lon1,training,USM00072240
lat5_lon1,training,USM00072248
lat5_lon1,training,USM00072249
lat5_lon1,training,USM00072251
lat5_lon1,training,USM00072261
lat5_lon1,training,USM00072265
lat5_lon1,training,USM00072293
lat5_lon1,training,USM00072317
lat5_lon1,training,USM00072327
lat5_lon1,training,USM00072357
lat5_lon1,training,USM00072364
lat5_lon1,training,USM00072376
lat5_lon1,training,USM00072393
lat5_lon1,training,USM00072402
lat5_lon1,training,USM00072403
lat5_lon1,training,USM00072426
lat5_lon1,training,USM00072440
lat5_lon1,training,USM00072451
lat5_lon1,training,USM00072456
lat5_lon1,training,USM00072476
lat5_lon1,training,USM00072493
lat5_lon1,training,USM00072518
lat5_lon1,training,USM00072520
lat5_lon1,training,USM00072582
lat5_lon1,training,USM00072597
lat5_lon1,training,USM00072632
lat5_lon1,training,USM00072634
lat5_lon1,training,USM00072645
lat5_lon1,training,USM00072659
lat5_lon1,training,USM00072662
lat5_lon1,training,USM00072672
lat5_lon1,training,USM00072681
lat5_lon1,training,USM00072694
lat5_lon1,training,USM00072712
lat5_lon1,training,USM00072764
lat5_lon1,training,USM00072768
lat5_lon1,training,USM00074560
lat5_lon1,training,USM00074646
lat5_lon1,training,USM00091165
lat5_lon1,training,USM00091285
lat5_lon1,training,VMM00048820
lat5_lon1,training,VMM00048855
lat5_lon1,early_validation,AEM00041217
lat5_lon1,early_validation,ASM00095527
lat5_lon1,early_validation,ATM00094001
lat5_lon1,early_validation,AYM00089592
lat5_lon1,early_validation,AYM00089642
lat5_lon1,early_validation,BBM00078954
lat5_lon1,early_validation,BRM00082107
lat5_lon1,early_validation,BRM00082824
lat5_lon1,early_validation,BRM00083779
lat5_lon1,early_validation,CAM00071081
lat5_lon1,early_validation,CAM00071823
lat5_lon1,early_validation,CHM00052203
lat5_lon1,early_validation,CHM00052267
lat5_lon1,early_validation,CHM00052418
lat5_lon1,early_validation,CHM00054857
lat5_lon1,early_validation,CHM00056187
lat5_lon1,early_validation,CHM00056778
lat5_lon1,early_validation,CHM00057245
lat5_lon1,early_validation,CHM00057687
lat5_lon1,early_validation,CHM00058362
lat5_lon1,early_validation,CHM00058424
lat5_lon1,early_validation,CHM00059134
lat5_lon1,early_validation,CIM00085934
lat5_lon1,early_validation,DRM00078486
lat5_lon1,early_validation,IDM00097502
lat5_lon1,early_validation,INM00042314
lat5_lon1,early_validation,IRM00040706
lat5_lon1,early_validation,ITM00016332
lat5_lon1,early_validation,JAM00047827
lat5_lon1,early_validation,JAM00047909
lat5_lon1,early_validation,KZM00035394
lat5_lon1,early_validation,MLM00048811
lat5_lon1,early_validation,MXM00076654
lat5_lon1,early_validation,MYM00048657
lat5_lon1,early_validation,MYM00096413
lat5_lon1,early_validation,MYM00096471
lat5_lon1,early_validation,PLM00012425
lat5_lon1,early_validation,POM00008536
lat5_lon1,early_validation,QAM00041169
lat5_lon1,early_validation,RSM00022522
lat5_lon1,early_validation,RSM00024343
lat5_lon1,early_validation,RSM00025123
lat5_lon1,early_validation,RSM00026477
lat5_lon1,early_validation,RSM00027962
lat5_lon1,early_validation,RSM00028275
lat5_lon1,early_validation,RSM00029231
lat5_lon1,early_validation,RSM00032215
lat5_lon1,early_validation,RSM00034009
lat5_lon1,early_validation,RSM00034247
lat5_lon1,early_validation,RSM00034467
lat5_lon1,early_validation,RSM00036096
lat5_lon1,early_validation,SFM00068816
lat5_lon1,early_validation,THM00048407
lat5_lon1,early_validation,TUM00017030
lat5_lon1,early_validation,TUM00017196
lat5_lon1,early_validation,UKM00003808
lat5_lon1,early_validation,USM00070361
lat5_lon1,early_validation,USM00070398
lat5_lon1,early_validation,USM00072489
lat5_lon1,early_validation,USM00072501
lat5_lon1,early_validation,USM00072558
lat5_lon1,early_validation,USM00072572
lat5_lon1,early_validation,USM00072747
lat5_lon1,early_validation,USM00074389
lat5_lon1,calibration,AGM00060390
lat5_lon1,calibration,ARM00087860
lat5_lon1,calibration,ASM00094637
lat5_lon1,calibration,AYM00089532
lat5_lon1,calibration,BRM00082022
lat5_lon1,calibration,BRM00083827
lat5_lon1,calibration,BRM00083899
lat5_lon1,calibration,CAM00071043
lat5_lon1,calibration,CAM00071119
lat5_lon1,calibration,CAM00071845
lat5_lon1,calibration,CAM00071924
lat5_lon1,calibration,CHM00053513
lat5_lon1,calibration,CHM00054161
lat5_lon1,calibration,CHM00054511
lat5_lon1,calibration,CHM00056492
lat5_lon1,calibration,CHM00056651
lat5_lon1,calibration,CHM00058027
lat5_lon1,calibration,CHM00058150
lat5_lon1,calibration,CHM00058665
lat5_lon1,calibration,CHM00058847
lat5_lon1,calibration,CHM00059023
lat5_lon1,calibration,FMM00091413
lat5_lon1,calibration,FPM00091925
lat5_lon1,calibration,GLM00004220
lat5_lon1,calibration,HRM00014240
lat5_lon1,calibration,IDM00097180
lat5_lon1,calibration,INM00042339
lat5_lon1,calibration,INM00043185
lat5_lon1,calibration,IRM00040841
lat5_lon1,calibration,ITM00016546
lat5_lon1,calibration,JAM00047412
lat5_lon1,calibration,KEM00063741
lat5_lon1,calibration,KSM00047230
lat5_lon1,calibration,MXM00076256
lat5_lon1,calibration,MXM00076644
lat5_lon1,calibration,NZM00093844
lat5_lon1,calibration,PLM00012374
lat5_lon1,calibration,PSM00091408
lat5_lon1,calibration,RSM00022271
lat5_lon1,calibration,RSM00026781
lat5_lon1,calibration,RSM00027594
lat5_lon1,calibration,RSM00027995
lat5_lon1,calibration,RSM00028445
lat5_lon1,calibration,RSM00028695
lat5_lon1,calibration,RSM00028722
lat5_lon1,calibration,RSM00029634
lat5_lon1,calibration,RSM00031300
lat5_lon1,calibration,SAM00041112
lat5_lon1,calibration,SVM00001028
lat5_lon1,calibration,THM00048500
lat5_lon1,calibration,UKM00003354
lat5_lon1,calibration,USM00070316
lat5_lon1,calibration,USM00070326
lat5_lon1,calibration,USM00072230
lat5_lon1,calibration,USM00072274
lat5_lon1,calibration,USM00072363
lat5_lon1,calibration,USM00072528
lat5_lon1,calibration,USM00074455
lat5_lon1,calibration,VMM00048839
lat5_lon2,evaluation,RSM00021824
lat5_lon2,evaluation,RSM00021946
lat5_lon2,evaluation,RSM00024266
lat5_lon2,evaluation,RSM00024343
lat5_lon2,evaluation,RSM00024641
lat5_lon2,evaluation,RSM00024688
lat5_lon2,evaluation,RSM00024947
lat5_lon2,evaluation,RSM00024959
lat5_lon2,evaluation,RSM00025123
lat5_lon2,evaluation,RSM00025403
lat5_lon2,evaluation,RSM00025703
lat5_lon2,training,AGM00060680
lat5_lon2,training,AOM00066160
lat5_lon2,training,AQM00091765
lat5_lon2,training,ARM00087155
lat5_lon2,training,ARM00087344
lat5_lon2,training,ARM00087623
lat5_lon2,training,ARM00087715
lat5_lon2,training,ASM00094170
lat5_lon2,training,ASM00094203
lat5_lon2,training,ASM00094302
lat5_lon2,training,ASM00094312
lat5_lon2,training,ASM00094403
lat5_lon2,training,ASM00094430
lat5_lon2,training,ASM00094461
lat5_lon2,training,ASM00094510
lat5_lon2,training,ASM00094578
lat5_lon2,training,ASM00094610
lat5_lon2,training,ASM00094659
lat5_lon2,training,ASM00094672
lat5_lon2,training,ASM00094711
lat5_lon2,training,ASM00094802
lat5_lon2,training,ASM00094866
lat5_lon2,training,ASM00094995
lat5_lon2,training,ASM00094998
lat5_lon2,training,ATM00094005
lat5_lon2,training,ATM00095282
lat5_lon2,training,AYM00089062
lat5_lon2,training,AYM00089564
lat5_lon2,training,AYM00089571
lat5_lon2,training,AYM00089611
lat5_lon2,training,AYM00089664
lat5_lon2,training,BDM00078016
lat5_lon2,training,BEM00006458
lat5_lon2,training,BGM00041923
lat5_lon2,training,BHM00078583
lat5_lon2,training,BRM00082026
lat5_lon2,training,BRM00082099
lat5_lon2,training,BRM00082193
lat5_lon2,training,BRM00082244
lat5_lon2,training,BRM00082332
lat5_lon2,training,BRM00082532
lat5_lon2,training,BRM00082705
lat5_lon2,training,BRM00082965
lat5_lon2,training,BRM00083525
lat5_lon2,training,BRM00083566
lat5_lon2,training,BRM00083612
lat5_lon2,training,BRM00083649
lat5_lon2,training,BRM00083840
lat5_lon2,training,BRM00083937
lat5_lon2,training,CAM00071109
lat5_lon2,training,CAM00071603
lat5_lon2,training,CAM00071722
lat5_lon2,training,CAM00071802
lat5_lon2,training,CAM00071816
lat5_lon2,training,CAM00071867
lat5_lon2,training,CAM00071906
lat5_lon2,training,CAM00071907
lat5_lon2,training,CAM00071908
lat5_lon2,training,CAM00071909
lat5_lon2,training,CAM00071913
lat5_lon2,training,CAM00071917
lat5_lon2,training,CAM00071925
lat5_lon2,training,CAM00071934
lat5_lon2,training,CAM00071957
lat5_lon2,training,CAM00073033
lat5_lon2,training,CAM00073110
lat5_lon2,training,CFM00064400
lat5_lon2,training,CHM00050527
lat5_lon2,training,CHM00050557
lat5_lon2,training,CHM00050774
lat5_lon2,training,CHM00050953
lat5_lon2,training,CHM00051076
lat5_lon2,training,CHM00051243
lat5_lon2,training,CHM00051431
lat5_lon2,training,CHM00051463
lat5_lon2,training,CHM00051644
lat5_lon2,training,CHM00051656
lat5_lon2,training,CHM00051709
lat5_lon2,training,CHM00051777
lat5_lon2,training,CHM00051839
lat5_lon2,training,CHM00052533
lat5_lon2,training,CHM00052681
lat5_lon2,training,CHM00052866
lat5_lon2,training,CHM00052983
lat5_lon2,training,CHM00053463
lat5_lon2,training,CHM00053543
lat5_lon2,training,CHM00053614
lat5_lon2,training,CHM00053772
lat5_lon2,training,CHM00053845
lat5_lon2,training,CHM00053915
lat5_lon2,training,CHM00054102
lat5_lon2,training,CHM00054135
lat5_lon2,training,CHM00054218
lat5_lon2,training,CHM00054292
lat5_lon2,training,CHM00054340
lat5_lon2,training,CHM00054374
lat5_lon2,training,CHM00054662
lat5_lon2,training,CHM00054727
lat5_lon2,training,CHM00056080
lat5_lon2,training,CHM00056571
lat5_lon2,training,CHM00056739
lat5_lon2,training,CHM00056964
lat5_lon2,training,CHM00056985
lat5_lon2,training,CHM00057083
lat5_lon2,training,CHM00057127
lat5_lon2,training,CHM00057461
lat5_lon2,training,CHM00057494
lat5_lon2,training,CHM00057516
lat5_lon2,training,CHM00057541
lat5_lon2,training,CHM00057972
lat5_lon2,training,CHM00058203
lat5_lon2,training,CHM00058238
lat5_lon2,training,CHM00058457
lat5_lon2,training,CHM00058606
lat5_lon2,training,CHM00058633
lat5_lon2,training,CHM00058725
lat5_lon2,training,CHM00059265
lat5_lon2,training,CHM00059280
lat5_lon2,training,CHM00059293
lat5_lon2,training,CIM00085442
lat5_lon2,training,CIM00085586
lat5_lon2,training,CIM00085799
lat5_lon2,training,CKM00096996
lat5_lon2,training,COM00080001
lat5_lon2,training,COM00080222
lat5_lon2,training,COM00080398
lat5_lon2,training,EIM00003953
lat5_lon2,training,ENM00026038
lat5_lon2,training,EZM00011520
lat5_lon2,training,EZM00011747
lat5_lon2,training,FGM00081405
lat5_lon2,training,FJM00091680
lat5_lon2,training,FKM00088889
lat5_lon2,training,FMM00091334
lat5_lon2,training,FMM00091348
lat5_lon2,training,FOM00006011
lat5_lon2,training,FPM00091938
lat5_lon2,training,FRM00007110
lat5_lon2,training,FRM00007145
lat5_lon2,training,FRM00007510
lat5_lon2,training,FRM00007645
lat5_lon2,training,FRM00007761
lat5_lon2,training,GLM00004270
lat5_lon2,training,GMM00010035
lat5_lon2,training,GMM00010113
lat5_lon2,training,GMM00010184
lat5_lon2,training,GMM00010238
lat5_lon2,training,GMM00010304
lat5_lon2,training,GMM00010393
lat5_lon2,training,GMM00010410
lat5_lon2,training,GMM00010548
lat5_lon2,training,GMM00010618
lat5_lon2,training,GMM00010739
lat5_lon2,training,GMM00010868
lat5_lon2,training,GMM00010954
lat5_lon2,training,GPM00078897
lat5_lon2,training,GQM00091212
lat5_lon2,training,GRM00016622
lat5_lon2,training,GRM00016716
lat5_lon2,training,HKM00045004
lat5_lon2,training,HRM00014430
lat5_lon2,training,HUM00012843
lat5_lon2,training,HUM00012982
lat5_lon2,training,IDM00096237
lat5_lon2,training,IDM00096509
lat5_lon2,training,IDM00096581
lat5_lon2,training,IDM00096749
lat5_lon2,training,IDM00096935
lat5_lon2,training,IDM00097372
lat5_lon2,training,IDM00097980
lat5_lon2,training,INM00042111
lat5_lon2,training,INM00042220
lat5_lon2,training,INM00042348
lat5_lon2,training,INM00042410
lat5_lon2,training,INM00042623
lat5_lon2,training,INM00042647
lat5_lon2,training,INM00042675
lat5_lon2,training,INM00042809
lat5_lon2,training,INM00042886
lat5_lon2,training,INM00042971
lat5_lon2,training,INM00043003
lat5_lon2,training,INM00043049
lat5_lon2,training,INM00043063
lat5_lon2,training,INM00043128
lat5_lon2,training,INM00043150
lat5_lon2,training,INM00043346
lat5_lon2,training,INM00043353
lat5_lon2,training,INM00043371
lat5_lon2,training,IRM00040766
lat5_lon2,training,IRM00040809
lat5_lon2,training,IRM00040856
lat5_lon2,training,ITM00016045
lat5_lon2,training,ITM00016064
lat5_lon2,training,ITM00016113
lat5_lon2,training,ITM00016144
lat5_lon2,training,ITM00016245
lat5_lon2,training,IVM00065548
lat5_lon2,training,IZM00040650
lat5_lon2,training,JAM00047401
lat5_lon2,training,JAM00047582
lat5_lon2,training,JAM00047646
lat5_lon2,training,JAM00047678
lat5_lon2,training,JAM00047741
lat5_lon2,training,JAM00047807
lat5_lon2,training,JAM00047918
lat5_lon2,training,JAM00047945
lat5_lon2,training,JAM00047971
lat5_lon2,training,JAM00047991
lat5_lon2,training,JNM00001001
lat5_lon2,training,KSM00047138
lat5_lon2,training,KSM00047155
lat5_lon2,training,KSM00047169
lat5_lon2,training,KSM00047186
lat5_lon2,training,KZM00028951
lat5_lon2,training,KZM00035229
lat5_lon2,training,KZM00035671
lat5_lon2,training,KZM00035700
lat5_lon2,training,KZM00036003
lat5_lon2,training,KZM00036872
lat5_lon2,training,KZM00038064
lat5_lon2,training,KZM00038341
lat5_lon2,training,LHM00026629
lat5_lon2,training,MGM00044212
lat5_lon2,training,MGM00044231
lat5_lon2,training,MGM00044292
lat5_lon2,training,MGM00044373
lat5_lon2,training,MLM00061291
lat5_lon2,training,MOM00060155
lat5_lon2,training,MOM00060253
lat5_lon2,training,MXM00076458
lat5_lon2,training,MXM00076526
lat5_lon2,training,MXM00076595
lat5_lon2,training,MXM00076612
lat5_lon2,training,MXM00076679
lat5_lon2,training,MXM00076692
lat5_lon2,training,MYM00048601
lat5_lon2,training,MYM00048615
lat5_lon2,training,MYM00096441
lat5_lon2,training,MYM00096481
lat5_lon2,training,NCM00091592
lat5_lon2,training,NFM00094996
lat5_lon2,training,NGM00061024
lat5_lon2,training,NGM00061052
lat5_lon2,training,NLM00006260
lat5_lon2,training,NOM00001241
lat5_lon2,training,NOM00001400
lat5_lon2,training,NOM00001415
lat5_lon2,training,NZM00093112
lat5_lon2,training,PFM00059981
lat5_lon2,training,PLM00012575
lat5_lon2,training,PMM00078807
lat5_lon2,training,POM00008508
lat5_lon2,training,POM00008522
lat5_lon2,training,REM00061980
lat5_lon2,training,ROM00015420
lat5_lon2,training,RPM00098223
lat5_lon2,training,RPM00098233
lat5_lon2,training,RPM00098433
lat5_lon2,training,RPM00098444
lat5_lon2,training,RQM00078526
lat5_lon2,training,RSM00020046
lat5_lon2,training,RSM00020674
lat5_lon2,training,RSM00022008
lat5_lon2,training,RSM00022217
lat5_lon2,training,RSM00022543
lat5_lon2,training,RSM00022845
lat5_lon2,training,RSM00023078
lat5_lon2,training,RSM00023205
lat5_lon2,training,RSM00023330
lat5_lon2,training,RSM00023415
lat5_lon2,training,RSM00023472
lat5_lon2,training,RSM00023802
lat5_lon2,training,RSM00023933
lat5_lon2,training,RSM00023955
lat5_lon2,training,RSM00024507
lat5_lon2,training,RSM00024726
lat5_lon2,training,RSM00025913
lat5_lon2,training,RSM00026075
lat5_lon2,training,RSM00026298
lat5_lon2,training,RSM00026708
lat5_lon2,training,RSM00027038
lat5_lon2,training,RSM00027199
lat5_lon2,training,RSM00027707
lat5_lon2,training,RSM00027713
lat5_lon2,training,RSM00027730
lat5_lon2,training,RSM00028225
lat5_lon2,training,RSM00029263
lat5_lon2,training,RSM00029282
lat5_lon2,training,RSM00029572
lat5_lon2,training,RSM00029612
lat5_lon2,training,RSM00029839
lat5_lon2,training,RSM00029862
lat5_lon2,training,RSM00030054
lat5_lon2,training,RSM00030309
lat5_lon2,training,RSM00030557
lat5_lon2,training,RSM00030635
lat5_lon2,training,RSM00031088
lat5_lon2,training,RSM00031510
lat5_lon2,training,RSM00031538
lat5_lon2,training,RSM00031770
lat5_lon2,training,RSM00031873
lat5_lon2,training,RSM00032061
lat5_lon2,training,RSM00032098
lat5_lon2,training,RSM00032150
lat5_lon2,training,RSM00032389
lat5_lon2,training,RSM00032477
lat5_lon2,training,RSM00032540
lat5_lon2,training,RSM00032618
lat5_lon2,training,RSM00034172
lat5_lon2,training,RSM00034731
lat5_lon2,training,RSM00034858
lat5_lon2,training,RSM00034882
lat5_lon2,training,RSM00035121
lat5_lon2,training,RSM00037011
lat5_lon2,training,SAM00040373
lat5_lon2,training,SAM00040375
lat5_lon2,training,SAM00040394
lat5_lon2,training,SAM00040417
lat5_lon2,training,SAM00040430
lat5_lon2,training,SFM00068263
lat5_lon2,training,SFM00068512
lat5_lon2,training,SFM00068842
lat5_lon2,training,SHM00061901
lat5_lon2,training,SHM00068906
lat5_lon2,training,SNM00048698
lat5_lon2,training,SPM00008001
lat5_lon2,training,SPM00008023
lat5_lon2,training,SPM00008190
lat5_lon2,training,SPM00008221
lat5_lon2,training,SPM00008302
lat5_lon2,training,SPM00008383
lat5_lon2,training,SPM00008430
lat5_lon2,training,SWM00002591
lat5_lon2,training,SZM00006610
lat5_lon2,training,THM00048327
lat5_lon2,training,THM00048378
lat5_lon2,training,THM00048381
lat5_lon2,training,THM00048431
lat5_lon2,training,THM00048453
lat5_lon2,training,THM00048480
lat5_lon2,training,TUM00017064
lat5_lon2,training,TUM00017095
lat5_lon2,training,TUM00017220
lat5_lon2,training,TUM00017240
lat5_lon2,training,UKM00003005
lat5_lon2,training,UKM00003238
lat5_lon2,training,UKM00003918
lat5_lon2,training,USM00070026
lat5_lon2,training,USM00070200
lat5_lon2,training,USM00070219
lat5_lon2,training,USM00070261
lat5_lon2,training,USM00070273
lat5_lon2,training,USM00070308
lat5_lon2,training,USM00070350
lat5_lon2,training,USM00072201
lat5_lon2,training,USM00072202
lat5_lon2,training,USM00072206
lat5_lon2,training,USM00072208
lat5_lon2,training,USM00072210
lat5_lon2,training,USM00072215
lat5_lon2,training,USM00072235
lat5_lon2,training,USM00072240
lat5_lon2,training,USM00072248
lat5_lon2,training,USM00072249
lat5_lon2,training,USM00072251
lat5_lon2,training,USM00072261
lat5_lon2,training,USM00072265
lat5_lon2,training,USM00072293
lat5_lon2,training,USM00072317
lat5_lon2,training,USM00072327
lat5_lon2,training,USM00072357
