station_id,latitude,longitude,station_elevation_m,valid_level_rows,first_time,last_time,profile_count,macro_region,longitude_sector,split,block,block_stations,selected,reason
THM00048431,14.9681,102.0858,186.6,3477,2024-03-12 00:00:00,2025-12-26 00:00:00,712,tropics,1,train,lat3_lon1,76,True,selected
THM00048453,13.6664,100.6061,0.8,6851,2024-01-01 00:00:00,2025-12-31 00:00:00,1158,tropics,1,train,lat3_lon1,76,True,selected
THM00048480,12.6094,102.1039,2.9,5057,2024-01-01 00:00:00,2025-12-26 00:00:00,870,tropics,1,train,lat3_lon1,76,True,selected
THM00048500,11.835,99.8103,4.0,5211,2024-03-11 00:00:00,2025-12-26 00:00:00,870,tropics,1,calibration,lat3_lon1,76,True,selected
THM00048568,7.1819,100.6075,4.6,4543,2024-03-09 00:00:00,2025-12-31 00:00:00,769,tropics,1,test,lat3_lon1,76,True,selected
TUM00017030,41.3443,36.2558,4.0,8456,2024-01-01 00:00:00,2025-12-31 12:00:00,1447,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
TUM00017064,40.9113,29.1558,18.0,8432,2024-01-01 00:00:00,2025-12-31 12:00:00,1451,northern_extratropics,0,train,lat4_lon0,92,True,selected
TUM00017095,39.9058,41.2544,1860.0,3639,2024-01-01 00:00:00,2025-12-31 12:00:00,1213,northern_extratropics,0,train,lat4_lon0,92,True,selected
TUM00017196,38.6895,35.5,1094.0,5519,2024-01-01 00:00:00,2025-12-31 12:00:00,1448,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
TUM00017220,38.3949,27.0819,23.0,8299,2024-01-01 00:00:00,2025-12-31 12:00:00,1433,northern_extratropics,0,train,lat4_lon0,92,True,selected
TUM00017240,37.7851,30.5667,997.0,5518,2024-01-01 00:00:00,2025-12-31 12:00:00,1454,northern_extratropics,0,train,lat4_lon0,92,True,selected
TUM00017351,37.0041,35.3443,23.0,7773,2024-01-01 00:00:00,2025-12-31 12:00:00,1372,northern_extratropics,0,test,lat4_lon0,92,True,selected
UKM00003005,60.1392,-1.1847,82.0,7719,2024-01-01 00:00:00,2025-12-31 12:00:00,1404,northern_extratropics,5,train,lat5_lon5,8,False,outside_top20_after_southern_reservation
UKM00003238,55.0197,-1.8817,142.0,3872,2024-01-01 00:00:00,2025-12-31 00:00:00,719,northern_extratropics,5,train,lat4_lon5,19,True,selected
UKM00003354,53.0056,-1.2511,117.0,4162,2024-01-01 00:00:00,2025-12-31 00:00:00,752,northern_extratropics,5,calibration,lat4_lon5,19,True,selected
UKM00003808,50.2183,-5.3275,87.0,8015,2024-01-01 00:00:00,2025-12-31 12:00:00,1402,northern_extratropics,5,early_val,lat4_lon5,19,True,selected
UKM00003918,54.502,-6.3429,23.0,4415,2024-01-01 00:00:00,2025-12-31 00:00:00,762,northern_extratropics,5,train,lat4_lon5,19,True,selected
USM00070026,71.2889,-156.7833,11.9,7828,2024-01-01 00:00:00,2025-12-31 12:00:00,1329,northern_extratropics,3,train,lat5_lon3,9,True,selected
USM00070200,64.5072,-165.4347,6.5,7449,2024-01-01 00:00:00,2025-12-08 12:00:00,1305,northern_extratropics,3,train,lat5_lon3,9,True,selected
USM00070219,60.785,-161.84,33.0,6430,2024-01-01 00:00:00,2025-12-31 12:00:00,1155,northern_extratropics,3,train,lat5_lon3,9,True,selected
USM00070231,62.9583,-155.5977,103.0,6949,2024-01-01 00:00:00,2025-12-31 12:00:00,1316,northern_extratropics,3,test,lat5_lon3,9,True,selected
USM00070261,64.8161,-147.8766,133.7,7252,2024-01-01 00:00:00,2025-12-31 00:00:00,1401,northern_extratropics,3,train,lat5_lon3,9,True,selected
USM00070273,61.1567,-149.9863,52.1,7917,2024-01-01 00:00:00,2025-12-31 12:00:00,1431,northern_extratropics,3,train,lat5_lon3,9,True,selected
USM00070308,57.15,-170.2166,10.0,6469,2024-01-01 00:00:00,2025-08-25 12:00:00,1155,northern_extratropics,3,train,lat4_lon3,14,True,selected
USM00070316,55.2011,-162.7163,25.3,7432,2024-01-01 00:00:00,2025-12-31 12:00:00,1343,northern_extratropics,3,calibration,lat4_lon3,14,True,selected
USM00070326,58.6794,-156.6683,8.4,6758,2024-01-01 00:00:00,2025-12-31 12:00:00,1207,northern_extratropics,3,calibration,lat4_lon3,14,True,selected
USM00070350,57.7431,-152.4866,5.0,7556,2024-01-01 00:00:00,2025-12-31 12:00:00,1344,northern_extratropics,3,train,lat4_lon3,14,True,selected
USM00070361,59.5167,-139.6666,10.7,8005,2024-01-01 00:00:00,2025-12-31 12:00:00,1396,northern_extratropics,3,early_val,lat4_lon3,14,True,selected
USM00070398,55.0389,-131.5777,34.7,8252,2024-01-01 00:00:00,2025-12-31 12:00:00,1432,northern_extratropics,3,early_val,lat4_lon3,14,True,selected
USM00070414,52.7167,174.1,29.0,4025,2024-01-01 00:00:00,2025-12-30 12:00:00,708,northern_extratropics,2,test,lat4_lon2,47,True,selected
USM00072201,24.5531,-81.7886,13.4,8589,2024-01-01 00:00:00,2025-12-31 12:00:00,1444,tropics,4,train,lat3_lon4,27,True,selected
USM00072202,25.75,-80.3833,4.0,7312,2024-01-01 00:00:00,2025-12-31 00:00:00,1230,tropics,4,train,lat3_lon4,27,True,selected
USM00072206,30.4839,-81.7011,10.1,8654,2024-01-01 00:00:00,2025-12-31 12:00:00,1448,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072208,32.895,-80.0275,13.3,8671,2024-01-01 00:00:00,2025-12-31 12:00:00,1453,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072210,27.7053,-82.4006,13.1,8599,2024-01-01 00:00:00,2025-12-31 12:00:00,1437,tropics,4,train,lat3_lon4,27,True,selected
USM00072215,33.3558,-84.5672,244.9,7261,2024-01-01 00:00:00,2025-12-31 12:00:00,1449,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072230,33.1789,-86.7822,174.0,7531,2024-01-01 00:00:00,2025-12-31 12:00:00,1438,northern_extratropics,4,calibration,lat4_lon4,69,True,selected
USM00072233,30.3369,-89.825,9.9,8651,2024-01-01 00:00:00,2025-12-31 12:00:00,1459,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072235,32.3189,-90.08,90.7,8434,2024-01-01 00:00:00,2025-12-31 12:00:00,1442,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072240,30.1253,-93.2161,4.8,7361,2024-01-01 00:00:00,2025-12-31 00:00:00,1233,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072248,32.4511,-93.8414,85.1,7404,2024-01-01 00:00:00,2025-12-31 00:00:00,1264,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072249,32.835,-97.2986,195.2,7316,2024-01-01 00:00:00,2025-12-31 12:00:00,1443,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072250,25.9167,-97.4192,7.1,8611,2024-01-01 00:00:00,2025-12-31 12:00:00,1457,tropics,4,test,lat3_lon4,27,True,selected
USM00072251,27.7789,-97.5055,14.8,7497,2024-01-01 00:00:00,2025-12-31 00:00:00,1256,tropics,4,train,lat3_lon4,27,True,selected
USM00072261,29.3744,-100.9183,314.0,6108,2024-03-20 00:00:00,2025-12-31 12:00:00,1231,tropics,4,train,lat3_lon4,27,True,selected
USM00072265,31.9425,-102.1891,874.9,5279,2024-01-01 00:00:00,2025-12-31 00:00:00,1312,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072274,32.2278,-110.9558,751.4,5646,2024-01-01 00:00:00,2025-12-31 00:00:00,1211,northern_extratropics,4,calibration,lat4_lon4,69,True,selected
USM00072293,32.8333,-117.1166,133.5,7418,2024-01-01 00:00:00,2025-12-31 12:00:00,1416,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072305,34.7761,-76.8767,11.0,8747,2024-01-01 00:00:00,2025-12-31 12:00:00,1462,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072317,36.0981,-79.9428,276.5,7221,2024-01-01 00:00:00,2025-12-31 12:00:00,1445,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072318,37.2039,-80.4142,639.4,7218,2024-01-01 00:00:00,2025-12-31 12:00:00,1450,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072327,36.2333,-86.55,180.0,7339,2024-01-01 12:00:00,2025-12-31 12:00:00,1410,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072340,34.835,-92.2594,173.2,7358,2024-01-01 00:00:00,2025-12-31 12:00:00,1415,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072357,35.1808,-97.4378,344.9,7169,2024-01-01 00:00:00,2025-12-31 12:00:00,1445,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072363,35.2331,-101.7091,1095.0,4825,2024-01-01 00:00:00,2025-12-31 00:00:00,1208,northern_extratropics,4,calibration,lat4_lon4,69,True,selected
USM00072364,31.8728,-106.698,1254.0,5777,2024-01-01 00:00:00,2025-12-31 12:00:00,1448,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072365,35.0378,-106.6219,1619.0,3642,2024-01-01 00:00:00,2025-12-31 00:00:00,1214,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072376,35.23,-111.8216,2179.0,4065,2024-01-01 00:00:00,2025-12-31 12:00:00,1355,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072388,36.0471,-115.1846,697.2,7125,2024-01-01 00:00:00,2025-12-31 12:00:00,1442,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072393,34.75,-120.5666,,8162,2024-01-01 00:00:00,2025-12-31 12:00:00,1408,northern_extratropics,3,train,lat4_lon3,14,True,selected
USM00072402,37.9333,-75.4833,12.2,7616,2024-01-01 00:00:00,2025-09-30 12:00:00,1275,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072403,38.95,-77.45,95.0,8306,2024-01-01 00:00:00,2025-12-31 12:00:00,1435,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072426,39.4214,-83.8217,322.7,7268,2024-01-01 00:00:00,2025-12-31 12:00:00,1457,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072440,37.2347,-93.4014,391.1,7197,2024-01-01 00:00:00,2025-12-31 12:00:00,1441,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072451,37.7614,-99.9686,786.4,6368,2024-01-01 00:00:00,2025-12-31 12:00:00,1447,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072456,39.0722,-95.6305,268.1,7223,2024-01-01 00:00:00,2025-12-31 12:00:00,1448,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072476,39.12,-108.525,1474.0,4300,2024-01-01 00:00:00,2025-12-31 00:00:00,1189,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072489,39.5681,-119.7966,1518.0,4863,2024-01-01 00:00:00,2025-12-31 12:00:00,1437,northern_extratropics,4,early_val,lat4_lon4,69,True,selected
USM00072493,37.7444,-122.2236,2.5,8461,2024-01-01 00:00:00,2025-12-31 12:00:00,1423,northern_extratropics,3,train,lat4_lon3,14,True,selected
USM00072501,40.865,-72.8628,19.6,8619,2024-01-01 00:00:00,2025-12-31 12:00:00,1454,northern_extratropics,4,early_val,lat4_lon4,69,True,selected
USM00072518,42.75,-73.8,88.0,7507,2024-01-01 00:00:00,2025-12-31 12:00:00,1338,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072520,40.5167,-80.2167,361.0,7157,2024-01-01 00:00:00,2025-12-31 12:00:00,1441,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072528,42.9411,-78.7189,218.4,7319,2024-01-01 00:00:00,2025-12-31 12:00:00,1454,northern_extratropics,4,calibration,lat4_lon4,69,True,selected
USM00072558,41.32,-96.3669,351.5,5598,2024-01-01 00:00:00,2025-12-31 00:00:00,1122,northern_extratropics,4,early_val,lat4_lon4,69,True,selected
USM00072572,40.7722,-111.9552,1289.0,5799,2024-01-01 00:00:00,2025-12-31 12:00:00,1452,northern_extratropics,4,early_val,lat4_lon4,69,True,selected
USM00072582,40.86,-115.7422,1593.0,4081,2024-01-01 00:00:00,2025-12-31 00:00:00,1350,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072597,42.3769,-122.8822,398.2,5972,2024-01-01 00:00:00,2025-12-31 00:00:00,1203,northern_extratropics,3,train,lat4_lon3,14,True,selected
USM00072632,42.6989,-83.4714,330.2,7208,2024-01-01 00:00:00,2025-12-31 12:00:00,1452,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072634,44.9075,-84.7189,447.7,7148,2024-01-01 00:00:00,2025-12-31 12:00:00,1433,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072645,44.4986,-88.1119,209.3,6716,2024-01-01 00:00:00,2025-11-16 00:00:00,1322,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072649,44.8497,-93.5647,290.2,7237,2024-01-01 00:00:00,2025-12-31 12:00:00,1448,northern_extratropics,4,test,lat4_lon4,69,True,selected
USM00072659,45.4556,-98.4133,398.4,6835,2024-01-01 00:00:00,2025-12-31 12:00:00,1373,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072662,44.0453,-103.0569,965.6,4487,2024-01-01 00:00:00,2025-12-31 00:00:00,1123,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072672,43.0647,-108.4766,1699.0,4254,2024-01-01 00:00:00,2025-12-31 12:00:00,1418,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072681,43.5672,-116.2113,873.1,5912,2024-01-01 00:00:00,2025-12-31 12:00:00,1462,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072694,44.9092,-123.0083,62.4,8349,2024-01-01 00:00:00,2025-12-31 12:00:00,1423,northern_extratropics,3,train,lat4_lon3,14,True,selected
USM00072712,46.8683,-68.0136,191.0,7445,2024-01-01 00:00:00,2025-12-31 12:00:00,1452,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072747,48.5647,-93.3975,357.3,7259,2024-01-01 00:00:00,2025-12-31 12:00:00,1454,northern_extratropics,4,early_val,lat4_lon4,69,True,selected
USM00072764,46.7717,-100.7594,506.2,6611,2024-01-01 00:00:00,2025-12-31 12:00:00,1325,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072768,48.2067,-106.6255,693.1,6964,2024-01-01 00:00:00,2025-12-31 12:00:00,1429,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00072797,47.9339,-124.5602,56.8,7408,2024-01-01 00:00:00,2025-12-31 00:00:00,1272,northern_extratropics,3,test,lat4_lon3,14,True,selected
USM00074389,43.8925,-70.2572,124.5,7110,2024-01-01 00:00:00,2025-12-31 12:00:00,1289,northern_extratropics,4,early_val,lat4_lon4,69,True,selected
USM00074455,41.6114,-90.5817,230.5,6929,2024-01-01 00:00:00,2025-12-31 00:00:00,1372,northern_extratropics,4,calibration,lat4_lon4,69,True,selected
USM00074560,40.1517,-89.3383,179.2,7573,2024-01-01 00:00:00,2025-12-31 12:00:00,1453,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00074646,36.6,-97.5,306.0,2591,2024-01-01 12:00:00,2025-12-31 12:00:00,520,northern_extratropics,4,train,lat4_lon4,69,True,selected
USM00074794,28.4667,-80.55,3.0,8424,2024-01-01 00:00:00,2025-12-31 12:00:00,1406,tropics,4,test,lat3_lon4,27,True,selected
USM00091165,21.9933,-159.3466,32.3,8453,2024-01-01 00:00:00,2025-12-31 12:00:00,1423,tropics,3,train,lat3_lon3,2,False,below_minimum
USM00091285,19.7183,-155.0583,11.0,8494,2024-01-01 00:00:00,2025-12-31 12:00:00,1426,tropics,3,train,lat3_lon3,2,False,below_minimum
VMM00048820,21.0333,105.8,5.0,8139,2024-01-01 00:00:00,2025-12-31 12:00:00,1376,tropics,1,train,lat3_lon1,76,True,selected
VMM00048839,20.1294,107.7226,7.0,3838,2024-01-01 00:00:00,2025-12-05 00:00:00,646,tropics,1,calibration,lat3_lon1,76,True,selected
VMM00048845,18.6667,105.6833,5.0,4152,2024-01-01 00:00:00,2025-12-31 00:00:00,698,tropics,1,test,lat3_lon1,76,True,selected
VMM00048855,16.0667,108.35,7.0,8209,2024-01-01 00:00:00,2025-12-31 12:00:00,1380,tropics,1,train,lat3_lon1,76,True,selected
VMM00048900,10.8167,106.6667,5.0,8143,2024-01-01 00:00:00,2025-12-31 12:00:00,1361,tropics,1,test,lat3_lon1,76,True,selected
